Unnamed: 0,dim1,dim2,dim3,phase,library
cell_5147615,-0.83516073,-0.18927021,-0.516414,G1-G0 transition,Fibroblast
cell_5147771,0.24326514,0.5450751,-0.80231863,G1,Fibroblast
cell_5157406,-0.6960354,0.7047878,0.13714507,G0,Fibroblast
cell_5159149,0.08401763,-0.6278547,0.7737827,G2M,Fibroblast
cell_5160969,-0.85427934,0.07125677,-0.51490694,G1-G0 transition,Fibroblast
cell_5161232,0.8107744,0.5557109,0.1839298,S,Fibroblast
cell_5162951,0.8671805,0.022491042,0.49748582,S,Fibroblast
cell_5163599,-0.9656373,0.06444496,0.251776,G0,Fibroblast
cell_5163900,-0.69248134,0.27246997,-0.6680043,G0,Fibroblast
cell_5164633,-0.9567375,0.26678568,-0.11609767,G0,Fibroblast
cell_5166760,-0.8471665,-0.20452861,-0.4903845,G1-G0 transition,Fibroblast
cell_5166832,0.81198156,-0.19016474,0.5518363,S,Fibroblast
cell_5166987,0.20617677,-0.31300384,-0.92710286,G1-G0 transition,Fibroblast
cell_5167291,0.68708503,0.10758081,-0.7185682,G1,Fibroblast
cell_5168277,-0.50187254,0.80223215,0.32333818,G0,Fibroblast
cell_5168587,-0.9170915,0.02394388,0.39795706,G0,Fibroblast
cell_5168957,-0.9759734,-0.032715783,0.21541978,G0,Fibroblast
cell_5171465,-0.04715672,-0.94751656,0.31620973,G2M,Fibroblast
cell_5182561,-0.9727537,0.23062755,0.023687618,G0,Fibroblast
cell_5182746,0.49903494,-0.25354037,0.8286624,G2M,Fibroblast
cell_5183025,0.8279827,-0.39720148,0.39582267,S,Fibroblast
cell_5183319,0.10178088,-0.19125628,-0.97624886,G1,Fibroblast
cell_5184145,0.7646052,0.1121173,0.6346721,S,Fibroblast
cell_5187907,0.93637556,0.29801387,0.18544143,S,Fibroblast
cell_5190513,-0.004555441,-0.7608336,0.64893085,G2M,Fibroblast
cell_5191388,-0.70708185,0.70698994,0.014160421,G0,Fibroblast
cell_5191472,0.17137404,-0.9792451,0.10821204,G1,Fibroblast
cell_5192145,-0.6914643,0.6021626,0.39909568,G0,Fibroblast
cell_5192303,0.96732426,0.24942654,-0.04549743,S,Fibroblast
cell_5193131,-0.059023757,-0.5756476,-0.8155649,G1-G0 transition,Fibroblast
cell_5193302,0.44251102,-0.37626788,0.8140064,G2M,Fibroblast
cell_5194465,0.034287434,-0.36634788,0.92984605,G2M,Fibroblast
cell_5194991,-0.4109809,0.398668,-0.8198527,G0,Fibroblast
cell_5195521,-0.5531516,0.71231204,-0.43201253,G0,Fibroblast
cell_5195700,0.95956355,0.085623614,0.26815355,S,Fibroblast
cell_5195727,-0.9133691,-0.11380935,0.39090192,G0,Fibroblast
cell_5197435,-0.42020416,0.85197437,0.31235886,G1-G0 transition,Fibroblast
cell_5203565,-0.9590821,0.20447259,-0.19583808,G0,Fibroblast
cell_5204254,0.3899942,-0.8730232,-0.29280552,G1,Fibroblast
cell_5204622,-0.89879525,-0.10638286,-0.4252643,G1-G0 transition,Fibroblast
cell_5206589,0.2853779,-0.8401821,-0.46114376,G1,Fibroblast
cell_5207378,0.69216,0.71500444,-0.09840173,G1,Fibroblast
cell_5208608,-0.6298791,0.7682383,0.114289865,G0,Fibroblast
cell_5209343,-0.7827478,0.5986901,0.16992906,G0,Fibroblast
cell_5211285,-0.86306673,0.30743417,0.4007492,G0,Fibroblast
cell_5211640,0.698138,0.6085912,-0.37712067,G1,Fibroblast
cell_5213461,-0.6068981,0.6491684,-0.4585356,G0,Fibroblast
cell_5213743,-0.7472072,0.33392787,0.5746073,G0,Fibroblast
cell_5215069,0.29974982,-0.58297306,-0.7551769,G1,Fibroblast
cell_5215288,0.25256956,-0.5670055,0.7840366,G2M,Fibroblast
cell_5217587,-0.5765371,-0.34801862,-0.7392482,G1-G0 transition,Fibroblast
cell_5220136,0.30837604,-0.9483428,0.0744989,G1,Fibroblast
cell_5223487,0.28663716,-0.9561998,-0.059339415,G1,Fibroblast
cell_5225527,-0.09102868,-0.99330723,0.07109498,G1,Fibroblast
cell_5231035,0.6926894,0.39600107,-0.60279715,G1,Fibroblast
cell_5232111,0.70953184,0.7046682,0.0026987062,S,Fibroblast
cell_5232370,-0.2609678,-0.48330206,-0.8356524,G1-G0 transition,Fibroblast
cell_5234077,-0.42921647,-0.22914912,-0.8736496,G1-G0 transition,Fibroblast
cell_5238141,-0.7963476,0.5911115,-0.12813112,G0,Fibroblast
cell_5240642,-0.86400414,-0.19366063,-0.46474966,G1-G0 transition,Fibroblast
cell_5242615,-0.6335514,0.7687134,0.087705985,G0,Fibroblast
cell_5242796,0.52460206,0.07136744,0.848351,S,Fibroblast
cell_5244937,0.070151895,-0.6387906,0.76617575,G2M,Fibroblast
cell_5247657,0.9520064,0.26002994,0.16145629,S,Fibroblast
cell_5248788,-0.1055622,-0.9888059,0.1054486,G1,Fibroblast
cell_5249615,-0.025555987,-0.98468757,-0.17244557,G1,Fibroblast
cell_5252087,0.90787137,0.09146633,0.40914956,S,Fibroblast
cell_5253952,-0.54456514,0.32075012,-0.7749634,G1-G0 transition,Fibroblast
cell_5254747,-0.8322648,0.5376431,0.13518569,G0,Fibroblast
cell_5257387,-0.34875458,-0.38004926,-0.85669875,G1-G0 transition,Fibroblast
cell_5259617,-0.694408,0.6349641,-0.3385526,G0,Fibroblast
cell_5261044,0.15343004,-0.9777148,0.14329377,G1,Fibroblast
cell_5262001,-0.8518076,0.52382493,-0.0055720797,G0,Fibroblast
cell_5264855,0.6352979,0.117572136,0.7632649,S,Fibroblast
cell_5265841,0.02014709,-0.5380788,0.8426537,G2M,Fibroblast
cell_5267966,-0.4081713,0.6134589,-0.6760654,G1-G0 transition,Fibroblast
cell_5268510,0.82054573,0.57147086,-0.011202494,S,Fibroblast
cell_5271108,-0.9676243,0.24921751,0.03992042,G0,Fibroblast
cell_5283799,-0.8919863,0.42817426,0.14500776,G0,Fibroblast
cell_5284820,0.8101451,-0.09870516,0.5778601,S,Fibroblast
cell_5286574,0.66845274,-0.36993918,0.6452255,G2M,Fibroblast
cell_5287507,-0.95440876,0.12538333,0.27089232,G0,Fibroblast
cell_5288967,-0.9415069,0.26979828,0.20192422,G0,Fibroblast
cell_5290342,0.14095314,-0.77510273,0.6159124,G2M,Fibroblast
cell_5290963,0.3633458,-0.46715817,0.80606645,G2M,Fibroblast
cell_5292583,0.7187107,0.6950768,0.01797155,G1,Fibroblast
cell_5294883,-0.31078163,-0.7043972,-0.6381531,G1-G0 transition,Fibroblast
cell_5295443,0.036657084,-0.9487191,0.3139878,G1,Fibroblast
cell_5297007,0.77709776,-0.12315027,0.6172139,S,Fibroblast
cell_5297052,0.5886708,-0.7034623,-0.39825544,S,Fibroblast
cell_5297223,-0.25147083,0.8925269,-0.3743769,G0,Fibroblast
cell_5298650,0.9249813,-0.17515711,0.3372381,S,Fibroblast
cell_5298817,-0.6019113,0.793967,-0.085550964,G0,Fibroblast
cell_5298893,0.8370466,0.03346732,0.54610705,S,Fibroblast
cell_5299379,-0.8373921,0.3717206,0.40074724,G0,Fibroblast
cell_5301579,0.42466897,-0.5592672,-0.71195257,G1,Fibroblast
cell_5303043,0.5350002,-0.25418177,0.8057087,G2M,Fibroblast
cell_5303078,-0.9471661,0.13250992,-0.29209134,G0,Fibroblast
cell_5303652,0.19832838,-0.6376727,-0.744338,G1,Fibroblast
cell_5304621,-0.88086975,0.4579382,0.11983802,G0,Fibroblast
cell_5305008,-0.9013672,0.14527056,-0.4079628,G0,Fibroblast
cell_5306593,-0.5044721,0.65764135,0.55947804,G0,Fibroblast
cell_5308040,-0.7028091,0.69523525,0.1506893,G0,Fibroblast
cell_5310811,-0.8216074,0.55298805,-0.13843928,G0,Fibroblast
cell_5311011,-0.36747026,0.042448055,-0.92906606,G1-G0 transition,Fibroblast
cell_5314581,-0.92293936,-0.018377809,-0.3845065,G1-G0 transition,Fibroblast
cell_5317188,0.37349615,0.2622632,-0.8897857,G1-G0 transition,Fibroblast
cell_5319019,0.024501929,-0.99424255,0.10431433,G1,Fibroblast
cell_5322974,0.60793483,0.14659563,0.78033626,S,Fibroblast
cell_5323322,-0.45624208,0.64205015,-0.61612904,G0,Fibroblast
cell_5323431,-0.89778376,0.17423026,0.40450972,G0,Fibroblast
cell_5326078,-0.96406406,0.2541538,0.077371456,G0,Fibroblast
cell_5330817,0.5479203,0.07052737,0.8335521,S,Fibroblast
cell_5331285,0.2855327,-0.95262474,0.10477109,G1,Fibroblast
cell_5333510,-0.016576858,-0.680059,0.73297,G2M,Fibroblast
cell_5336727,-0.55986434,0.71555275,0.4177754,G0,Fibroblast
cell_5337952,-0.80691403,0.5876121,-0.060013447,G0,Fibroblast
cell_5338657,0.5089783,-0.30935347,0.80326927,G2M,Fibroblast
cell_5339813,-0.8412998,0.21781142,0.4947453,G0,Fibroblast
cell_5340487,0.21881947,-0.72656715,0.6513204,G2M,Fibroblast
cell_5340975,0.61124206,-0.6820169,-0.40154225,G1,Fibroblast
cell_5341310,0.05263419,-0.67165285,0.7389939,G2M,Fibroblast
cell_5346718,0.9179798,0.3953035,0.032376457,S,Fibroblast
cell_5346945,0.43682972,-0.15658726,-0.8858104,G1,Fibroblast
cell_5348700,0.07686265,-0.9851355,-0.15362374,G1,Fibroblast
cell_5349705,-0.747055,0.11578917,0.6546004,G0,Fibroblast
cell_5350204,-0.8199968,0.57215494,0.015620421,G0,Fibroblast
cell_5353385,-0.9283202,0.05893588,0.36708045,G0,Fibroblast
cell_5354404,0.8539741,-0.101877235,0.5102445,S,Fibroblast
cell_5357134,-0.72815895,0.5485674,0.4109238,G0,Fibroblast
cell_5361767,-0.9478653,0.18789977,0.2573811,G0,Fibroblast
cell_5364878,0.6608194,0.6634946,-0.3508455,G1,Fibroblast
cell_5366081,0.51044947,-0.4183575,0.75127786,G2M,Fibroblast
cell_5368605,-0.53812474,-0.042305604,-0.84180284,G1-G0 transition,Fibroblast
cell_5373101,0.44334212,0.009875401,0.896298,S,Fibroblast
cell_5374163,0.037777197,-0.015559599,-0.999165,G1-G0 transition,Fibroblast
cell_5375718,0.49888852,0.773631,-0.3906473,G1,Fibroblast
cell_5376156,-0.5338244,0.8061637,0.25520897,G0,Fibroblast
cell_5382861,-0.14196509,-0.9110057,-0.38718805,G1-G0 transition,Fibroblast
cell_5383868,-0.8015561,0.5601014,0.20927031,G0,Fibroblast
cell_5383993,-0.89931464,0.4174864,0.1301473,G0,Fibroblast
cell_5384387,-0.7658741,0.6316121,0.12042898,G0,Fibroblast
cell_5385868,-0.91679484,0.333472,0.21973549,G0,Fibroblast
cell_5386415,-0.47349253,0.82680863,0.3036317,G0,Fibroblast
cell_5388914,-0.97228116,-0.067294195,0.22392152,G0,Fibroblast
cell_5389689,0.047747254,-0.8045354,0.59198225,G2M,Fibroblast
cell_5390031,-0.5312015,0.8163828,-0.22659266,G1-G0 transition,Fibroblast
cell_5391787,-0.77505183,0.38081622,0.5042556,G0,Fibroblast
cell_5394555,-0.89801735,0.4035612,0.1752234,G0,Fibroblast
cell_5395220,0.8851187,0.46534312,-0.0045569683,S,Fibroblast
cell_5395642,-0.42458683,0.39514697,-0.8146072,G1-G0 transition,Fibroblast
cell_5396597,0.33376926,-0.92131764,-0.19942914,G1,Fibroblast
cell_5400093,0.22531621,-0.18524677,-0.95651245,G1-G0 transition,Fibroblast
cell_5400103,0.2788528,-0.48557547,-0.82852733,G1,Fibroblast
cell_5405167,0.32432708,0.941445,-0.092158146,S,Fibroblast
cell_5410385,-0.92736566,-0.060218297,0.3692786,G0,Fibroblast
cell_5410510,-0.9943148,-0.017345883,0.10505809,G0,Fibroblast
cell_5416993,-0.7450954,0.6564444,0.11795638,G0,Fibroblast
cell_5418213,0.19049701,-0.58190435,0.79063153,G2M,Fibroblast
cell_5418359,0.8640257,-0.12631482,0.48734382,S,Fibroblast
cell_5421843,-0.96145606,0.10369968,-0.25465426,G0,Fibroblast
cell_5422849,0.67261666,0.14297669,0.72604704,S,Fibroblast
cell_5423604,0.29298866,0.5918491,-0.75091434,G1-G0 transition,Fibroblast
cell_5423958,-0.14266777,-0.9870051,-0.07393763,G1,Fibroblast
cell_5424213,0.13195074,-0.98668617,-0.09507662,G1,Fibroblast
cell_5427196,-0.91562057,0.36802664,0.16184989,G0,Fibroblast
cell_5427342,-0.8140982,0.13526182,0.5647552,G0,Fibroblast
cell_5428708,-0.9000065,0.37332416,0.22498293,G0,Fibroblast
cell_5430068,0.07632428,-0.7702074,-0.6332103,G1-G0 transition,Fibroblast
cell_5430279,-0.9756049,-0.17578718,0.13150612,G0,Fibroblast
cell_5433762,-0.80464834,0.5841604,-0.1062903,G0,Fibroblast
cell_5433890,-0.8742772,0.3480806,0.33834782,G0,Fibroblast
cell_5434984,-0.19254504,-0.9756924,0.10464568,G1,Fibroblast
cell_5436787,-0.062421747,-0.53090143,0.84513134,G2M,Fibroblast
cell_5437849,0.051379364,-0.54797137,0.8349178,G2M,Fibroblast
cell_5437875,-0.91711634,0.39861754,0.0012696808,G0,Fibroblast
cell_5438321,-0.63166213,0.76979214,0.0917774,G0,Fibroblast
cell_5440682,0.71356016,0.621752,-0.32288736,S,Fibroblast
cell_5443005,0.061124276,-0.9977934,0.025924932,G1,Fibroblast
cell_5443375,0.09968792,-0.7657418,0.6353753,G2M,Fibroblast
cell_5443527,0.25223005,-0.72713435,0.63847905,G2M,Fibroblast
cell_5445193,0.89465487,0.03205874,0.44560608,S,Fibroblast
cell_5445735,-0.8014872,0.5795188,-0.14756739,G0,Fibroblast
cell_5445855,-0.658,0.72023076,0.21978077,G0,Fibroblast
cell_5445912,0.72273636,-0.41785622,0.5504982,G2M,Fibroblast
cell_5446050,-0.9968597,0.07233274,-0.032226324,G0,Fibroblast
cell_5447227,-0.9388467,0.2912305,0.18371579,G0,Fibroblast
cell_5448395,0.9802259,0.1620543,0.11355759,S,Fibroblast
cell_5451457,0.6266614,0.2506588,-0.7378792,G1,Fibroblast
cell_5451547,-0.89601445,0.36751345,-0.24918292,G0,Fibroblast
cell_5452843,-0.7687141,0.43598735,-0.46796754,G1-G0 transition,Fibroblast
cell_5454069,-0.6549449,0.7336005,0.18132128,G0,Fibroblast
cell_5454252,0.4436178,0.2680455,-0.85519284,G1,Fibroblast
cell_5456825,-0.24038967,0.5966579,-0.7656448,G1-G0 transition,Fibroblast
cell_5457732,-0.38332954,0.7308749,0.5646948,G0,Fibroblast
cell_5460246,0.1269118,-0.9631496,0.23714182,G1,Fibroblast
cell_5462518,0.86385065,0.4478648,0.23060574,S,Fibroblast
cell_5464579,-0.81578696,0.48062027,-0.32170793,G1-G0 transition,Fibroblast
cell_5465488,0.23108292,-0.9370046,-0.26195988,G1,Fibroblast
cell_5467963,0.1971261,-0.9803411,0.008527771,G1,Fibroblast
cell_5471292,-0.61790967,0.77957875,-0.10219838,G0,Fibroblast
cell_5472395,0.08724089,-0.7522014,-0.6531325,G1,Fibroblast
cell_5472539,-0.94983506,0.20332612,-0.23763803,G0,Fibroblast
cell_5472956,0.96105593,-0.10475463,0.25573015,S,Fibroblast
cell_5473062,0.09729627,-0.6561623,-0.7483211,G1,Fibroblast
cell_5474310,0.978732,0.054828484,0.19768041,S,Fibroblast
cell_5474666,0.6169895,0.007290123,0.7869377,S,Fibroblast
cell_5479599,-0.32485476,0.63363314,-0.7021243,G1-G0 transition,Fibroblast
cell_5479842,-0.82148,0.23222129,0.5208108,G0,Fibroblast
cell_5480651,-0.8708738,0.4048061,0.2787666,G0,Fibroblast
cell_5481362,0.77467453,-0.21165136,0.5958884,S,Fibroblast
cell_5483107,0.17004424,0.60395014,-0.77867144,G1-G0 transition,Fibroblast
cell_5484486,-0.7784685,0.17638375,0.60239166,G0,Fibroblast
cell_5485345,0.3370566,-0.7860057,-0.5182545,G1,Fibroblast
cell_5486377,-0.21655393,-0.008462874,-0.976234,G1-G0 transition,Fibroblast
cell_5489618,0.110801674,0.7418934,-0.6612997,G1-G0 transition,Fibroblast
cell_5492945,-0.9717798,-0.016282566,-0.23532648,G0,Fibroblast
cell_5493139,-0.6481501,0.19669403,-0.73567176,G1-G0 transition,Fibroblast
cell_5497909,0.23884337,-0.91725874,-0.31873217,G1,Fibroblast
cell_5501998,-0.82333064,0.5164844,-0.23530956,G0,Fibroblast
cell_5502547,-0.5936182,0.6581692,0.46306646,G0,Fibroblast
cell_5506998,-0.57271135,0.5820894,-0.5772119,G1-G0 transition,Fibroblast
cell_5507298,0.77007097,-0.2263659,-0.59644717,S,Fibroblast
cell_5508201,0.9695041,0.14707045,0.19604065,S,Fibroblast
cell_5508553,0.34355515,0.22438458,-0.91193277,G1,Fibroblast
cell_5508784,0.73744375,0.67482716,-0.028013943,G1,Fibroblast
cell_5508923,0.8278599,0.06984331,-0.5565697,S,Fibroblast
cell_5513580,-0.97001606,0.17152573,0.17218521,G0,Fibroblast
cell_5514993,-0.60186714,0.50851053,0.6157702,G0,Fibroblast
cell_5517733,0.90650296,0.39581707,-0.14690529,S,Fibroblast
cell_5517796,-0.7722721,0.6255548,-0.11080196,G0,Fibroblast
cell_5518453,0.9913507,0.0847903,0.10017207,S,Fibroblast
cell_5523419,0.531315,-0.3991736,0.74723804,G2M,Fibroblast
cell_5525263,0.5580994,-0.06430101,-0.827279,G1,Fibroblast
cell_5526288,0.4661683,-0.51628876,-0.718424,G1,Fibroblast
cell_5532875,0.92344755,-0.13196437,0.3603193,S,Fibroblast
cell_5533020,-0.81082034,0.58487153,-0.022265399,G0,Fibroblast
cell_5534903,0.7783832,-0.38384312,-0.4967736,S,Fibroblast
cell_5535527,0.31456238,-0.4847535,-0.81612766,G1-G0 transition,Fibroblast
cell_5535992,0.83989745,-0.23190087,0.49070805,S,Fibroblast
cell_5536631,-0.941335,-0.062170874,-0.33169737,G1-G0 transition,Fibroblast
cell_5539053,0.8901621,-0.20765063,0.40557677,S,Fibroblast
cell_5546882,0.29951334,0.48481292,-0.8217349,G1-G0 transition,Fibroblast
cell_5547170,0.85365635,0.014707486,-0.52062887,S,Fibroblast
cell_5547196,-0.61661404,0.13886055,-0.7749225,G1-G0 transition,Fibroblast
cell_5547440,0.8201162,0.5572322,-0.13000596,S,Fibroblast
cell_5547655,-0.6879009,0.7208624,0.084555484,G0,Fibroblast
cell_5547713,-0.8433976,0.16456997,-0.51146555,G0,Fibroblast
cell_5548953,-0.9995896,0.02573157,0.012593385,G0,Fibroblast
cell_5549028,0.89956075,0.36728606,-0.23641366,S,Fibroblast
cell_5549622,0.9279916,-0.08589307,0.36256576,S,Fibroblast
cell_5550294,0.42601714,-0.2427015,0.8715535,S,Fibroblast
cell_5551283,0.17158334,-0.6998264,0.693399,G2M,Fibroblast
cell_5551664,0.05683622,-0.83934325,0.54062223,G2M,Fibroblast
cell_5552761,-0.050221357,-0.9980424,0.037271284,G1,Fibroblast
cell_5553214,-0.9260761,0.3771572,-0.011637728,G0,Fibroblast
cell_5554000,0.075141214,-0.7285113,0.6809003,G2M,Fibroblast
cell_5554326,0.98402774,0.13269015,0.11867094,S,Fibroblast
cell_5556802,-0.38786125,0.91125196,-0.13850476,G0,Fibroblast
cell_5557414,0.15816766,-0.9774466,0.13993253,G1,Fibroblast
cell_5558704,-0.84930253,0.23604995,0.47219235,G0,Fibroblast
cell_5559555,0.515902,0.6470269,-0.5614279,G1,Fibroblast
cell_5564322,0.89443403,0.07177732,-0.44140196,S,Fibroblast
cell_5564908,0.9593212,-0.24318898,-0.1433944,S,Fibroblast
cell_5565991,0.07836818,-0.72784406,0.6812498,G2M,Fibroblast
cell_5566062,-0.021779943,0.7104153,-0.7034456,G1-G0 transition,Fibroblast
cell_5566237,0.8168353,0.47817197,0.32269427,G1,Fibroblast
cell_5566522,-0.6869668,0.72516984,0.04696232,G1-G0 transition,Fibroblast
cell_5567303,-0.24962865,-0.80360794,-0.54027754,G1-G0 transition,Fibroblast
cell_5567693,-0.75012696,0.33080372,-0.5726067,G1-G0 transition,Fibroblast
cell_5568473,0.041605126,-0.5125768,-0.85763276,G1-G0 transition,Fibroblast
cell_5569459,0.5444367,-0.8347407,-0.08244134,G1,Fibroblast
cell_5570484,0.9225179,0.11726006,0.36771026,S,Fibroblast
cell_5571731,-0.13286932,-0.8085399,-0.5732443,G1-G0 transition,Fibroblast
cell_5572261,-0.8389039,0.50119144,0.21224391,G0,Fibroblast
cell_5572580,0.009205474,-0.95194554,-0.30612907,G1,Fibroblast
cell_5572633,-0.6323753,0.64825547,0.4241066,G0,Fibroblast
cell_5573811,-0.9040281,0.42403138,-0.054134242,G0,Fibroblast
cell_5575387,-0.7553559,0.56100523,0.3386896,G0,Fibroblast
cell_5576260,-0.806785,0.5849121,0.08352153,G0,Fibroblast
cell_5576885,-0.5261232,0.7794552,-0.3400648,G0,Fibroblast
cell_5580641,0.4846989,-0.09391204,-0.869625,G1,Fibroblast
cell_5584532,-0.6760608,0.40892923,-0.61295885,G1-G0 transition,Fibroblast
cell_5585937,-0.02858228,-0.58244723,0.81236583,G2M,Fibroblast
cell_5593678,-0.58505446,-0.36536738,-0.72402894,G1-G0 transition,Fibroblast
cell_5594493,0.0710638,-0.08254736,-0.9940502,G1-G0 transition,Fibroblast
cell_5596539,-0.06030885,0.9412174,0.3323739,G0,Fibroblast
cell_5596634,-0.674938,0.6804965,0.28527728,G0,Fibroblast
cell_5598294,0.7416245,-0.3845902,-0.5496212,S,Fibroblast
cell_5601164,-0.7806327,0.28369266,0.5568942,G0,Fibroblast
cell_5602498,0.91165733,0.3564877,0.20444405,S,Fibroblast
cell_5603884,0.0051409286,-0.9845002,0.17530705,G1,Fibroblast
cell_5605464,0.9652431,0.014860384,0.26093102,S,Fibroblast
cell_5607987,-0.6525647,-0.29655865,-0.6972892,G1-G0 transition,Fibroblast
cell_5609211,-0.014424991,-0.20624396,-0.9783944,G1-G0 transition,Fibroblast
cell_5611982,-0.7748073,0.6259164,-0.08889521,G0,Fibroblast
cell_5615012,0.91149825,0.19498326,0.36214998,S,Fibroblast
cell_5619034,0.12800184,-0.68733764,0.7149703,G2M,Fibroblast
cell_5622086,0.048434008,-0.9988168,0.004368261,G1,Fibroblast
cell_5622836,0.104491994,-0.8524445,0.51226914,G2M,Fibroblast
cell_5624334,-0.50810295,-0.57974654,-0.63696575,G1-G0 transition,Fibroblast
cell_5624459,-0.77188075,0.45312282,0.44595933,G0,Fibroblast
cell_5625194,-0.8923854,0.44565925,0.07096493,G0,Fibroblast
cell_5627587,-0.8487515,0.52876997,-0.004815079,G0,Fibroblast
cell_5628121,-0.028636837,0.90244883,-0.4298443,G0,Fibroblast
cell_5628552,0.81369543,0.2406163,0.52915365,S,Fibroblast
cell_5630736,0.8796375,0.41726682,-0.2283121,S,Fibroblast
cell_5631557,0.4793612,-0.7176026,-0.505232,G1,Fibroblast
cell_5632722,0.54614115,0.03338873,-0.83702755,S,Fibroblast
cell_5639340,0.8944669,0.4293814,0.12474206,S,Fibroblast
cell_5640139,0.14074577,-0.6639644,0.734399,G2M,Fibroblast
cell_5641653,0.06474751,-0.72746706,-0.68308085,G1,Fibroblast
cell_5641717,-0.9489067,0.24444902,0.19955117,G0,Fibroblast
cell_5641963,-0.96480113,0.15113218,0.2152159,G0,Fibroblast
cell_5642056,-0.561852,0.7120816,0.4210252,G0,Fibroblast
cell_5642723,-0.07485504,-0.83223784,0.5493423,G2M,Fibroblast
cell_5644583,0.99430186,0.04287213,0.0976002,S,Fibroblast
cell_5644960,0.94174856,0.06325205,0.33031648,S,Fibroblast
cell_5645412,0.53065056,0.7057473,-0.469394,G1,Fibroblast
cell_5645792,0.6499698,0.74837303,-0.13220075,G0,Fibroblast
cell_5647114,-0.91488564,0.15519431,0.37269163,G0,Fibroblast
cell_5652419,-0.27421036,0.25348163,-0.9276615,G1-G0 transition,Fibroblast
cell_5653092,0.21772228,0.14932095,-0.9645207,G1-G0 transition,Fibroblast
cell_5657178,0.03214735,-0.95941633,0.28015494,G2M,Fibroblast
cell_5657282,0.93230456,0.16562973,0.32151958,S,Fibroblast
cell_5659121,-0.8390699,0.4616075,-0.28788927,G0,Fibroblast
cell_5659373,-0.5830202,0.6161844,-0.52953196,G1-G0 transition,Fibroblast
cell_5660259,0.3726032,-0.07900698,-0.9246214,G1-G0 transition,Fibroblast
cell_5665441,-0.5622344,0.704036,-0.4338499,G1-G0 transition,Fibroblast
cell_5667863,-0.36729768,-0.60185426,-0.709129,G1-G0 transition,Fibroblast
cell_5670468,0.68843937,0.50553,-0.5200871,S,Fibroblast
cell_5671669,0.76468545,0.5247549,0.37401664,S,Fibroblast
cell_5673640,-0.6173082,0.6659849,0.41880164,G0,Fibroblast
cell_5675115,-0.091768555,-0.9394468,-0.33017904,G1,Fibroblast
cell_5680915,-0.8784754,0.062033176,0.4737432,G0,Fibroblast
cell_5684297,0.48535994,0.6326004,-0.603525,G1,Fibroblast
cell_5685758,0.14520584,0.1436807,-0.9789133,G1,Fibroblast
cell_5687384,0.7108567,0.16962637,0.68257576,S,Fibroblast
cell_5688230,-0.61859715,0.760199,0.19858292,G0,Fibroblast
cell_5690285,0.2866661,-0.4354114,0.85336936,G2M,Fibroblast
cell_5692124,-0.85746217,0.47640952,0.1944029,G0,Fibroblast
cell_5693387,0.56046146,0.47842094,0.67601514,S,Fibroblast
cell_5695494,0.18875468,-0.8718982,-0.45184645,G1,Fibroblast
cell_5696036,0.9914845,-0.10827952,-0.0723467,S,Fibroblast
