cell_id,dim1,dim2,dim3,library,phase,fucci_time_hrs
cell_2877290,-0.47006423229945804,0.22191050067891685,-0.8542805303825729,Fibroblast,G0,
cell_2878019,0.5521835615191373,-0.45670266823311,-0.6975068477832822,Fibroblast,G0,
cell_2879932,0.7535067862469419,-0.329788443764233,0.568741694088127,Fibroblast,S,
cell_2886254,-0.9755345733363789,0.10881249193304404,-0.19102903576333968,Fibroblast,G1-G0 transition,
cell_2888048,0.5544868670931382,-0.05903733501243569,-0.8300957782638521,Fibroblast,G0,
cell_2888281,0.4251218797912742,-0.7058720810906156,0.5665828213061253,Fibroblast,G2M,
cell_2888631,0.44999545712065026,-0.3981004248241532,0.7993873362580133,Fibroblast,S,
cell_2889984,-0.20676713551977172,0.34542573311913954,-0.9153843558352848,Fibroblast,G0,
cell_2890926,0.37622787625145865,-0.11123277988555456,0.9198260493064212,Fibroblast,S,
cell_2891112,0.9638144278824727,0.0028467947278193184,0.26655914233717504,Fibroblast,S,
cell_2893744,0.525406474987059,-0.011646006382244278,-0.8507715794432691,Fibroblast,G0,
cell_2894673,-0.0727310567836163,0.9706262667327908,-0.22933585825903108,Fibroblast,G0,
cell_2895893,0.2820021046701342,-0.11994493713475765,-0.9518865773545313,Fibroblast,G0,
cell_2897157,-0.7548507952554514,-0.5170752668671259,0.40352614245716617,Fibroblast,G1,
cell_2900601,-0.7837922872746825,0.4286912993162639,0.4493254409397135,Fibroblast,G1,
cell_2904106,0.6964868571328418,0.21493862587906493,0.6846220513682326,Fibroblast,S,
cell_2905598,0.009487560546880297,0.6565227670558341,0.7542464825675116,Fibroblast,S,
cell_2907925,-0.006845399020211654,0.9096019931702833,0.4154241889379159,Fibroblast,G1,
cell_2908193,0.5773462368147435,-0.18983929501700905,0.7941237544720828,Fibroblast,S,
cell_2912532,0.19184624115776877,0.03809199348543095,-0.980685500466028,Fibroblast,G0,
cell_2912854,-0.2804352581874874,-0.23839794412726487,-0.9297970101150864,Fibroblast,G0,
cell_2912964,-0.9729555677515715,0.22732775617883375,0.04098322776028274,Fibroblast,G1-G0 transition,
cell_2913143,0.5106413258484184,0.506838446753577,0.6945216027032266,Fibroblast,S,
cell_2913319,-0.05196327270039436,0.8877094279603921,-0.4574623284621815,Fibroblast,G0,
cell_2913459,-0.37769383018714114,0.8486108114850525,0.37041476138262014,Fibroblast,G1,
cell_2913510,-0.9005067360176109,0.4297894657925068,0.06609580436594437,Fibroblast,G1-G0 transition,
cell_2914186,-0.5084074692162385,0.5765292086515539,-0.6396372706529625,Fibroblast,G0,
cell_2915401,0.7119042989555449,-0.460442705248423,0.5302684228070214,Fibroblast,S,
cell_2916479,-0.3334088398726341,0.8492114696884728,-0.4094857874216595,Fibroblast,G0,
cell_2917634,-0.9481347671069531,0.27684876653004564,-0.15619026293061966,Fibroblast,G1-G0 transition,
cell_2917696,0.4950003787108158,0.6248458282201812,0.6037733145734527,Fibroblast,S,
cell_2917778,0.2961429503785185,-0.506416386753501,-0.8098405122652994,Fibroblast,G0,
